[5000, 1, 0.009964942932128906]
[5000, 51, 0.009582281112670898]
[5000, 101, 0.01617717742919922]
[5000, 151, 0.009650707244873047]
[5000, 201, 0.0]
[5000, 251, 0.01031184196472168]
[5000, 301, 0.009696722030639648]
[5000, 351, 0.0]
[5000, 401, 0.010243415832519531]
[5000, 451, 0.0]
