[5000, 1, 0.15957403182983398]
[5000, 51, 0.3903188705444336]
[5000, 101, 0.6201832294464111]
[5000, 151, 0.9840817451477051]
[5000, 201, 1.4203314781188965]
[5000, 251, 1.9797101020812988]
[5000, 301, 2.579982280731201]
[5000, 351, 3.139986753463745]
[5000, 401, 3.7199618816375732]
[5000, 451, 4.279698848724365]
