[1, 250, 0.0201566219329834]
[501, 250, 0.009881973266601562]
[1001, 250, 0.014397382736206055]
[1501, 250, 0.010366439819335938]
[2001, 250, 0.010068416595458984]
[2501, 250, 0.009904146194458008]
[3001, 250, 0.009974002838134766]
[3501, 250, 0.0]
[4001, 250, 0.0]
[4501, 250, 0.010194063186645508]
[5001, 250, 0.009716510772705078]
[5501, 250, 0.009847879409790039]
